Date of event,victims_isr_R,occurence_R,victims_pal_R,occurrence_pal_R,lnvic_R,lnvic_pal_R,lnvic_t_y_R,lnvic_pal_y_R,occurrence_t_y_R,occurrence_pal_t_y_R,occurrence_1_R,occurrence_2_7_R,occurrence_8_14_R,occurrence_pal_1_R,occurrence_pal_2_7_R,occurrence_pal_8_14_R
2003-01-18,0,0.0,0,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,1,1,1,1,1,1,1,1
2003-01-19,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,1,1
2003-01-20,1,1.0,0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,1,0,0,1,1,0,1,1
2003-01-21,1,1.0,0,0.0,0.6931471805599453,0.0,1.0986122886681098,0.0,1,0,1,1,1,0,1,1
2003-01-22,0,0.0,0,0.0,0.0,0.0,0.6931471805599453,0.0,1,0,1,1,1,0,1,1
2003-01-23,1,1.0,3,1.0,0.6931471805599453,1.3862943611198906,0.6931471805599453,1.3862943611198906,1,1,0,1,1,0,1,1
2003-01-24,2,1.0,0,0.0,1.0986122886681098,0.0,1.3862943611198906,1.3862943611198906,1,1,1,1,1,1,1,1
2003-01-25,7,1.0,0,0.0,2.0794415416798357,0.0,2.302585092994046,0.0,1,0,1,1,1,0,1,1
2003-01-26,6,1.0,0,0.0,1.9459101490553132,0.0,2.6390573296152584,0.0,1,0,1,1,1,0,1,1
2003-01-27,0,0.0,0,0.0,0.0,0.0,1.9459101490553132,0.0,1,0,1,1,1,0,1,1
2003-01-28,6,1.0,0,0.0,1.9459101490553132,0.0,1.9459101490553132,0.0,1,0,0,1,1,0,1,1
2003-01-29,2,1.0,0,0.0,1.0986122886681098,0.0,2.1972245773362196,0.0,1,0,1,1,1,0,1,1
2003-01-30,2,1.0,0,0.0,1.0986122886681098,0.0,1.6094379124341003,0.0,1,0,1,1,1,0,1,1
2003-01-31,1,1.0,0,0.0,0.6931471805599453,0.0,1.3862943611198906,0.0,1,0,1,1,1,0,0,1
2003-02-01,1,1.0,0,0.0,0.6931471805599453,0.0,1.0986122886681098,0.0,1,0,1,1,1,0,0,1
2003-02-02,0,0.0,0,0.0,0.0,0.0,0.6931471805599453,0.0,1,0,1,1,1,0,0,1
2003-02-03,2,1.0,0,0.0,1.0986122886681098,0.0,1.0986122886681098,0.0,1,0,0,1,1,0,0,1
2003-02-04,0,0.0,0,0.0,0.0,0.0,1.0986122886681098,0.0,1,0,1,1,1,0,0,1
2003-02-05,6,1.0,0,0.0,1.9459101490553132,0.0,1.9459101490553132,0.0,1,0,0,1,1,0,0,1
2003-02-06,2,1.0,2,1.0,1.0986122886681098,1.0986122886681098,2.1972245773362196,1.0986122886681098,1,1,1,1,1,0,0,1
2003-02-07,1,1.0,0,0.0,0.6931471805599453,0.0,1.3862943611198906,1.0986122886681098,1,1,1,1,1,1,0,0
2003-02-08,0,0.0,0,0.0,0.0,0.0,0.6931471805599453,0.0,1,0,1,1,1,0,1,0
2003-02-09,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,1,0
2003-02-10,1,1.0,0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,1,0,0,1,1,0,1,0
2003-02-11,2,1.0,1,1.0,1.0986122886681098,0.6931471805599453,1.3862943611198906,0.6931471805599453,1,1,1,1,1,0,1,0
2003-02-12,3,1.0,0,0.0,1.3862943611198906,0.0,1.791759469228055,0.6931471805599453,1,1,1,1,1,1,1,0
2003-02-13,0,0.0,0,0.0,0.0,0.0,1.3862943611198906,0.0,1,0,1,1,1,0,1,0
2003-02-14,2,1.0,0,0.0,1.0986122886681098,0.0,1.0986122886681098,0.0,1,0,0,1,1,0,1,1
2003-02-15,0,0.0,4,1.0,0.0,1.6094379124341003,1.0986122886681098,1.6094379124341003,1,1,1,1,1,0,1,1
2003-02-16,9,1.0,0,0.0,2.302585092994046,0.0,2.302585092994046,1.6094379124341003,1,1,0,1,1,1,1,1
2003-02-17,3,1.0,0,0.0,1.3862943611198906,0.0,2.5649493574615367,0.0,1,0,1,1,1,0,1,1
2003-02-18,10,1.0,0,0.0,2.3978952727983707,0.0,2.6390573296152584,0.0,1,0,1,1,1,0,1,1
2003-02-19,5,1.0,0,0.0,1.791759469228055,0.0,2.772588722239781,0.0,1,0,1,1,1,0,1,1
2003-02-20,3,1.0,0,0.0,1.3862943611198906,0.0,2.1972245773362196,0.0,1,0,1,1,1,0,1,1
2003-02-21,3,1.0,0,0.0,1.3862943611198906,0.0,1.9459101490553132,0.0,1,0,1,1,1,0,1,1
2003-02-22,2,1.0,0,0.0,1.0986122886681098,0.0,1.791759469228055,0.0,1,0,1,1,1,0,1,1
2003-02-23,10,1.0,1,1.0,2.3978952727983707,0.6931471805599453,2.5649493574615367,0.6931471805599453,1,1,1,1,1,0,0,1
2003-02-24,1,1.0,0,0.0,0.6931471805599453,0.0,2.4849066497880004,0.6931471805599453,1,1,1,1,1,1,0,1
2003-02-25,1,1.0,0,0.0,0.6931471805599453,0.0,1.0986122886681098,0.0,1,0,1,1,1,0,1,1
2003-02-26,2,1.0,0,0.0,1.0986122886681098,0.0,1.3862943611198906,0.0,1,0,1,1,1,0,1,1
2003-02-27,0,0.0,0,0.0,0.0,0.0,1.0986122886681098,0.0,1,0,1,1,1,0,1,1
2003-02-28,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,1,1
2003-03-01,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,1,1
2003-03-02,4,1.0,0,0.0,1.6094379124341003,0.0,1.6094379124341003,0.0,1,0,0,1,1,0,1,0
2003-03-03,11,1.0,0,0.0,2.4849066497880004,0.0,2.772588722239781,0.0,1,0,1,1,1,0,0,1
2003-03-04,3,1.0,0,0.0,1.3862943611198906,0.0,2.70805020110221,0.0,1,0,1,1,1,0,0,1
2003-03-05,0,0.0,17,1.0,0.0,2.8903717578961645,1.3862943611198906,2.8903717578961645,1,1,1,1,1,0,0,1
2003-03-06,9,1.0,0,0.0,2.302585092994046,0.0,2.302585092994046,2.8903717578961645,1,1,0,1,1,1,0,1
2003-03-07,7,1.0,2,1.0,2.0794415416798357,1.0986122886681098,2.833213344056216,1.0986122886681098,1,1,1,1,1,0,1,1
2003-03-08,5,1.0,0,0.0,1.791759469228055,0.0,2.5649493574615367,1.0986122886681098,1,1,1,1,1,1,1,1
2003-03-09,0,0.0,0,0.0,0.0,0.0,1.791759469228055,0.0,1,0,1,1,1,0,1,1
2003-03-10,3,1.0,1,1.0,1.3862943611198906,0.6931471805599453,1.3862943611198906,0.6931471805599453,1,1,0,1,1,0,1,0
2003-03-11,1,1.0,0,0.0,0.6931471805599453,0.0,1.6094379124341003,0.6931471805599453,1,1,1,1,1,1,1,0
2003-03-12,1,1.0,1,1.0,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.6931471805599453,1,1,1,1,1,0,1,0
2003-03-13,5,1.0,0,0.0,1.791759469228055,0.0,1.9459101490553132,0.6931471805599453,1,1,1,1,1,1,1,1
2003-03-14,6,1.0,0,0.0,1.9459101490553132,0.0,2.4849066497880004,0.0,1,0,1,1,1,0,1,1
2003-03-15,0,0.0,0,0.0,0.0,0.0,1.9459101490553132,0.0,1,0,1,1,1,0,1,1
2003-03-16,2,1.0,0,0.0,1.0986122886681098,0.0,1.0986122886681098,0.0,1,0,0,1,1,0,1,1
2003-03-17,10,1.0,0,0.0,2.3978952727983707,0.0,2.5649493574615367,0.0,1,0,1,1,1,0,1,1
2003-03-18,4,1.0,1,1.0,1.6094379124341003,0.6931471805599453,2.70805020110221,0.6931471805599453,1,1,1,1,1,0,1,1
2003-03-19,0,0.0,1,1.0,0.0,0.6931471805599453,1.6094379124341003,1.0986122886681098,1,1,1,1,1,1,1,1
2003-03-20,0,0.0,0,0.0,0.0,0.0,0.0,0.6931471805599453,0,1,0,1,1,1,1,1
2003-03-21,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,1,1
2003-03-22,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,1,1
2003-03-23,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,1,1
2003-03-24,1,1.0,0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,1,0,0,1,1,0,1,1
2003-03-25,5,1.0,0,0.0,1.791759469228055,0.0,1.9459101490553132,0.0,1,0,1,1,1,0,1,1
2003-03-26,0,0.0,0,0.0,0.0,0.0,1.791759469228055,0.0,1,0,1,1,1,0,1,1
2003-03-27,2,1.0,0,0.0,1.0986122886681098,0.0,1.0986122886681098,0.0,1,0,0,1,1,0,0,1
2003-03-28,2,1.0,0,0.0,1.0986122886681098,0.0,1.6094379124341003,0.0,1,0,1,1,1,0,0,1
2003-03-29,1,1.0,0,0.0,0.6931471805599453,0.0,1.3862943611198906,0.0,1,0,1,1,1,0,0,1
2003-03-30,3,1.0,0,0.0,1.3862943611198906,0.0,1.6094379124341003,0.0,1,0,1,1,1,0,0,1
2003-03-31,0,0.0,0,0.0,0.0,0.0,1.3862943611198906,0.0,1,0,1,1,1,0,0,1
2003-04-01,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,1
2003-04-02,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,1
2003-04-03,7,1.0,0,0.0,2.0794415416798357,0.0,2.0794415416798357,0.0,1,0,0,1,1,0,0,0
2003-04-04,0,0.0,0,0.0,0.0,0.0,2.0794415416798357,0.0,1,0,1,1,1,0,0,0
2003-04-05,1,1.0,0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,1,0,0,1,1,0,0,0
2003-04-06,3,1.0,0,0.0,1.3862943611198906,0.0,1.6094379124341003,0.0,1,0,1,1,1,0,0,0
2003-04-07,1,1.0,0,0.0,0.6931471805599453,0.0,1.6094379124341003,0.0,1,0,1,1,1,0,0,0
2003-04-08,9,1.0,0,0.0,2.302585092994046,0.0,2.3978952727983707,0.0,1,0,1,1,1,0,0,0
2003-04-09,5,1.0,0,0.0,1.791759469228055,0.0,2.70805020110221,0.0,1,0,1,1,1,0,0,0
2003-04-10,5,1.0,2,1.0,1.791759469228055,1.0986122886681098,2.3978952727983707,1.0986122886681098,1,1,1,1,1,0,0,0
2003-04-11,0,0.0,0,0.0,0.0,0.0,1.791759469228055,1.0986122886681098,1,1,1,1,1,1,0,0
2003-04-12,2,1.0,0,0.0,1.0986122886681098,0.0,1.0986122886681098,0.0,1,0,0,1,1,0,1,0
2003-04-13,0,0.0,0,0.0,0.0,0.0,1.0986122886681098,0.0,1,0,1,1,1,0,1,0
2003-04-14,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,1,0
2003-04-15,4,1.0,2,1.0,1.6094379124341003,1.0986122886681098,1.6094379124341003,1.0986122886681098,1,1,0,1,1,0,1,0
2003-04-16,1,1.0,0,0.0,0.6931471805599453,0.0,1.791759469228055,1.0986122886681098,1,1,1,1,1,1,1,0
2003-04-17,0,0.0,0,0.0,0.0,0.0,0.6931471805599453,0.0,1,0,1,1,1,0,1,0
2003-04-18,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,1,1
2003-04-19,7,1.0,0,0.0,2.0794415416798357,0.0,2.0794415416798357,0.0,1,0,0,1,1,0,1,1
2003-04-20,3,1.0,1,1.0,1.3862943611198906,0.6931471805599453,2.3978952727983707,0.6931471805599453,1,1,1,1,1,0,1,1
2003-04-21,0,0.0,0,0.0,0.0,0.0,1.3862943611198906,0.6931471805599453,1,1,1,1,1,1,1,1
2003-04-22,1,1.0,0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,1,0,0,1,1,0,1,1
2003-04-23,0,0.0,0,0.0,0.0,0.0,0.6931471805599453,0.0,1,0,1,1,1,0,1,1
2003-04-24,2,1.0,1,1.0,1.0986122886681098,0.6931471805599453,1.0986122886681098,0.6931471805599453,1,1,0,1,1,0,1,1
2003-04-25,0,0.0,0,0.0,0.0,0.0,1.0986122886681098,0.6931471805599453,1,1,1,1,1,1,1,1
2003-04-26,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,1,1
2003-04-27,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,1,1
2003-04-28,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,1,1
2003-04-29,4,1.0,0,0.0,1.6094379124341003,0.0,1.6094379124341003,0.0,1,0,0,1,1,0,1,1
2003-04-30,1,1.0,0,0.0,0.6931471805599453,0.0,1.791759469228055,0.0,1,0,1,1,1,0,1,1
2003-05-01,15,1.0,0,0.0,2.772588722239781,0.0,2.833213344056216,0.0,1,0,1,1,1,0,1,1
2003-05-02,0,0.0,0,0.0,0.0,0.0,2.772588722239781,0.0,1,0,1,1,1,0,0,1
2003-05-03,1,1.0,0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,1,0,0,1,1,0,0,1
2003-05-04,1,1.0,0,0.0,0.6931471805599453,0.0,1.0986122886681098,0.0,1,0,1,1,1,0,0,1
2003-05-05,0,0.0,1,1.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,1,1,1,1,1,0,0,1
2003-05-06,0,0.0,0,0.0,0.0,0.0,0.0,0.6931471805599453,0,1,0,1,1,1,0,1
2003-05-07,2,1.0,0,0.0,1.0986122886681098,0.0,1.0986122886681098,0.0,1,0,0,1,1,0,1,1
2003-05-08,4,1.0,0,0.0,1.6094379124341003,0.0,1.9459101490553132,0.0,1,0,1,1,1,0,1,1
2003-05-09,1,1.0,0,0.0,0.6931471805599453,0.0,1.791759469228055,0.0,1,0,1,1,1,0,1,0
2003-05-10,0,0.0,0,0.0,0.0,0.0,0.6931471805599453,0.0,1,0,1,1,1,0,1,0
2003-05-11,0,0.0,1,1.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0,1,0,1,1,0,1,0
2003-05-12,3,1.0,0,0.0,1.3862943611198906,0.0,1.3862943611198906,0.6931471805599453,1,1,0,1,1,1,1,0
2003-05-13,0,0.0,0,0.0,0.0,0.0,1.3862943611198906,0.0,1,0,1,1,1,0,1,1
2003-05-14,5,1.0,0,0.0,1.791759469228055,0.0,1.791759469228055,0.0,1,0,0,1,1,0,1,1
2003-05-15,7,1.0,0,0.0,2.0794415416798357,0.0,2.5649493574615367,0.0,1,0,1,1,1,0,1,1
2003-05-16,2,1.0,0,0.0,1.0986122886681098,0.0,2.302585092994046,0.0,1,0,1,1,1,0,1,1
2003-05-17,2,1.0,2,1.0,1.0986122886681098,1.0986122886681098,1.6094379124341003,1.0986122886681098,1,1,1,1,1,0,1,1
2003-05-18,1,1.0,6,1.0,0.6931471805599453,1.9459101490553132,1.3862943611198906,2.1972245773362196,1,1,1,1,1,1,1,1
2003-05-19,0,0.0,3,1.0,0.0,1.3862943611198906,0.6931471805599453,2.302585092994046,1,1,1,1,1,1,1,1
2003-05-20,0,0.0,0,0.0,0.0,0.0,0.0,1.3862943611198906,0,1,0,1,1,1,1,1
2003-05-21,2,1.0,0,0.0,1.0986122886681098,0.0,1.0986122886681098,0.0,1,0,0,1,1,0,1,1
2003-05-22,2,1.0,0,0.0,1.0986122886681098,0.0,1.6094379124341003,0.0,1,0,1,1,1,0,1,1
2003-05-23,0,0.0,0,0.0,0.0,0.0,1.0986122886681098,0.0,1,0,1,1,1,0,1,1
2003-05-24,2,1.0,0,0.0,1.0986122886681098,0.0,1.0986122886681098,0.0,1,0,0,1,1,0,1,1
2003-05-25,1,1.0,0,0.0,0.6931471805599453,0.0,1.3862943611198906,0.0,1,0,1,1,1,0,1,1
2003-05-26,2,1.0,0,0.0,1.0986122886681098,0.0,1.3862943611198906,0.0,1,0,1,1,1,0,1,1
2003-05-27,1,1.0,0,0.0,0.6931471805599453,0.0,1.3862943611198906,0.0,1,0,1,1,1,0,0,1
2003-05-28,1,1.0,0,0.0,0.6931471805599453,0.0,1.0986122886681098,0.0,1,0,1,1,1,0,0,1
2003-05-29,5,1.0,0,0.0,1.791759469228055,0.0,1.9459101490553132,0.0,1,0,1,1,1,0,0,1
2003-05-30,0,0.0,0,0.0,0.0,0.0,1.791759469228055,0.0,1,0,1,1,1,0,0,1
2003-05-31,1,1.0,0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,1,0,0,1,1,0,0,1
2003-06-01,1,1.0,0,0.0,0.6931471805599453,0.0,1.0986122886681098,0.0,1,0,1,1,1,0,0,1
2003-06-02,1,1.0,0,0.0,0.6931471805599453,0.0,1.0986122886681098,0.0,1,0,1,1,1,0,0,1
2003-06-03,0,0.0,0,0.0,0.0,0.0,0.6931471805599453,0.0,1,0,1,1,1,0,0,0
2003-06-04,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0
2003-06-05,2,1.0,0,0.0,1.0986122886681098,0.0,1.0986122886681098,0.0,1,0,0,1,1,0,0,0
2003-06-06,0,0.0,0,0.0,0.0,0.0,1.0986122886681098,0.0,1,0,1,1,1,0,0,0
2003-06-07,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0
2003-06-08,6,1.0,5,1.0,1.9459101490553132,1.791759469228055,1.9459101490553132,1.791759469228055,1,1,0,1,1,0,0,0
2003-06-09,2,1.0,0,0.0,1.0986122886681098,0.0,2.1972245773362196,1.791759469228055,1,1,1,1,1,1,0,0
2003-06-10,9,1.0,0,0.0,2.302585092994046,0.0,2.4849066497880004,0.0,1,0,1,1,1,0,1,0
2003-06-11,12,1.0,16,1.0,2.5649493574615367,2.833213344056216,3.091042453358316,2.833213344056216,1,1,1,1,1,0,1,0
2003-06-12,9,1.0,1,1.0,2.302585092994046,0.6931471805599453,3.091042453358316,2.8903717578961645,1,1,1,1,1,1,1,0
2003-06-13,2,1.0,1,1.0,1.0986122886681098,0.6931471805599453,2.4849066497880004,1.0986122886681098,1,1,1,1,1,1,1,0
2003-06-14,1,1.0,0,0.0,0.6931471805599453,0.0,1.3862943611198906,0.6931471805599453,1,1,1,1,1,1,1,0
2003-06-15,1,1.0,0,0.0,0.6931471805599453,0.0,1.0986122886681098,0.0,1,0,1,1,1,0,1,0
2003-06-16,0,0.0,0,0.0,0.0,0.0,0.6931471805599453,0.0,1,0,1,1,1,0,1,1
2003-06-17,0,0.0,1,1.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0,1,0,1,1,0,1,1
2003-06-18,0,0.0,0,0.0,0.0,0.0,0.0,0.6931471805599453,0,1,0,1,1,1,1,1
2003-06-19,0,0.0,1,1.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0,1,0,1,1,0,1,1
2003-06-20,1,1.0,1,1.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681098,1,1,0,1,1,1,1,1
2003-06-21,1,1.0,0,0.0,0.6931471805599453,0.0,1.0986122886681098,0.6931471805599453,1,1,1,1,1,1,1,1
2003-06-22,1,1.0,0,0.0,0.6931471805599453,0.0,1.0986122886681098,0.0,1,0,1,1,1,0,1,1
2003-06-23,0,0.0,0,0.0,0.0,0.0,0.6931471805599453,0.0,1,0,1,1,1,0,1,1
2003-06-24,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,1,1
2003-06-25,4,1.0,0,0.0,1.6094379124341003,0.0,1.6094379124341003,0.0,1,0,0,1,1,0,1,1
2003-06-26,2,1.0,1,1.0,1.0986122886681098,0.6931471805599453,1.9459101490553132,0.6931471805599453,1,1,1,1,1,0,1,1
2003-06-27,4,1.0,1,1.0,1.6094379124341003,0.6931471805599453,1.9459101490553132,1.0986122886681098,1,1,1,1,1,1,1,1
2003-06-28,0,0.0,0,0.0,0.0,0.0,1.6094379124341003,0.6931471805599453,1,1,1,1,1,1,1,1
2003-06-29,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,1,1
2003-06-30,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,1,1
2003-07-01,1,1.0,0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,1,0,0,1,1,0,1,1
2003-07-02,0,0.0,0,0.0,0.0,0.0,0.6931471805599453,0.0,1,0,1,1,1,0,1,1
2003-07-03,2,1.0,0,0.0,1.0986122886681098,0.0,1.0986122886681098,0.0,1,0,0,1,1,0,1,1
2003-07-04,0,0.0,0,0.0,0.0,0.0,1.0986122886681098,0.0,1,0,1,1,1,0,1,1
2003-07-05,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,1
2003-07-06,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,1
2003-07-07,0,0.0,1,1.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0,1,0,1,1,0,0,1
2003-07-08,0,0.0,0,0.0,0.0,0.0,0.0,0.6931471805599453,0,1,0,1,1,1,0,1
2003-07-09,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,1,1
2003-07-10,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,1,1
2003-07-11,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1,1
2003-07-12,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0
2003-07-13,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0
2003-07-14,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0
2003-07-15,0,0.0,1,1.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0,1,0,0,1,0,0,1
2003-07-16,0,0.0,0,0.0,0.0,0.0,0.0,0.6931471805599453,0,1,0,0,1,1,0,1
2003-07-17,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1,1
2003-07-18,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1
2003-07-19,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1
2003-07-20,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1
2003-07-21,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1
2003-07-22,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0
2003-07-23,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
2003-07-24,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
2003-07-25,1,1.0,0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,1,0,0,0,0,0,0,1
2003-07-26,0,0.0,0,0.0,0.0,0.0,0.6931471805599453,0.0,1,0,1,0,0,0,0,1
2003-07-27,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1
2003-07-28,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1
2003-07-29,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1
2003-07-30,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
2003-07-31,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
2003-08-01,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
2003-08-02,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
2003-08-03,1,1.0,0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,1,0,0,0,1,0,0,0
2003-08-04,1,1.0,0,0.0,0.6931471805599453,0.0,1.0986122886681098,0.0,1,0,1,0,1,0,0,0
2003-08-05,0,0.0,0,0.0,0.0,0.0,0.6931471805599453,0.0,1,0,1,1,1,0,0,0
2003-08-06,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0
2003-08-07,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0
2003-08-08,3,1.0,1,1.0,1.3862943611198906,0.6931471805599453,1.3862943611198906,0.6931471805599453,1,1,0,1,1,0,0,0
2003-08-09,0,0.0,0,0.0,0.0,0.0,1.3862943611198906,0.6931471805599453,1,1,1,1,0,1,0,0
2003-08-10,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0
2003-08-11,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,1,0
2003-08-12,0,0.0,3,1.0,0.0,1.3862943611198906,0.0,1.3862943611198906,0,1,0,1,1,0,1,0
2003-08-13,0,0.0,0,0.0,0.0,0.0,0.0,1.3862943611198906,0,1,0,1,1,1,1,0
2003-08-14,1,1.0,0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,1,0,0,1,1,0,1,0
2003-08-15,0,0.0,0,0.0,0.0,0.0,0.6931471805599453,0.0,1,0,1,1,1,0,1,0
2003-08-16,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,1,1
2003-08-17,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,1,1
2003-08-18,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,1,1
2003-08-19,0,0.0,20,1.0,0.0,3.044522437723423,0.0,3.044522437723423,0,1,0,1,1,0,1,1
2003-08-20,1,1.0,0,0.0,0.6931471805599453,0.0,0.6931471805599453,3.044522437723423,1,1,0,1,1,1,0,1
2003-08-21,4,1.0,0,0.0,1.6094379124341003,0.0,1.791759469228055,0.0,1,0,1,1,1,0,1,1
2003-08-22,1,1.0,0,0.0,0.6931471805599453,0.0,1.791759469228055,0.0,1,0,1,1,1,0,1,1
2003-08-23,0,0.0,0,0.0,0.0,0.0,0.6931471805599453,0.0,1,0,1,1,1,0,1,1
2003-08-24,4,1.0,0,0.0,1.6094379124341003,0.0,1.6094379124341003,0.0,1,0,0,1,1,0,1,1
2003-08-25,0,0.0,0,0.0,0.0,0.0,1.6094379124341003,0.0,1,0,1,1,1,0,1,1
2003-08-26,4,1.0,0,0.0,1.6094379124341003,0.0,1.6094379124341003,0.0,1,0,0,1,1,0,1,1
2003-08-27,1,1.0,0,0.0,0.6931471805599453,0.0,1.791759469228055,0.0,1,0,1,1,1,0,0,1
2003-08-28,2,1.0,0,0.0,1.0986122886681098,0.0,1.3862943611198906,0.0,1,0,1,1,1,0,0,1
2003-08-29,0,0.0,1,1.0,0.0,0.6931471805599453,1.0986122886681098,0.6931471805599453,1,1,1,1,1,0,0,1
2003-08-30,3,1.0,0,0.0,1.3862943611198906,0.0,1.3862943611198906,0.6931471805599453,1,1,0,1,1,1,0,1
2003-08-31,0,0.0,0,0.0,0.0,0.0,1.3862943611198906,0.0,1,0,1,1,1,0,1,1
2003-09-01,2,1.0,0,0.0,1.0986122886681098,0.0,1.0986122886681098,0.0,1,0,0,1,1,0,1,1
2003-09-02,1,1.0,0,0.0,0.6931471805599453,0.0,1.3862943611198906,0.0,1,0,1,1,1,0,1,1
2003-09-03,0,0.0,0,0.0,0.0,0.0,0.6931471805599453,0.0,1,0,1,1,1,0,1,0
2003-09-04,0,0.0,1,1.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0,1,0,1,1,0,1,0
2003-09-05,1,1.0,1,1.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681098,1,1,0,1,1,1,1,0
2003-09-06,1,1.0,0,0.0,0.6931471805599453,0.0,1.0986122886681098,0.6931471805599453,1,1,1,1,1,1,1,1
2003-09-07,0,0.0,0,0.0,0.0,0.0,0.6931471805599453,0.0,1,0,1,1,1,0,1,1
