Date of event_R,month_R,year_R,dow_R,monthyear_R,victims_isr_R,victims_pal_R,occurence_R,occurrence_pal_R,occurrence_t_y_R,occurrence_pal_t_y,lnvic_R,lnvic_pal_R,lnvic_t_y_R,lnvic_pal_y_R,gaza_war_R,occurrence_pal_1_R,occurrence_pal_2_7_R,occurrence_pal_8_14_R,occurrence_1_R,occurrence_2_7_R,occurrence_8_14_R
2018-10-06,10.0,2018.0,Saturday,705,0.0,0.0,0.0,0.0,1,0,0.0,0.0,1.3862943611198906,0.0,0,0,0,0,1,1,1
2018-10-07,10.0,2018.0,Sunday,705,0.0,2.0,0.0,1.0,0,1,0.0,1.0986122886681098,0.0,1.0986122886681098,0,0,0,0,0,1,1
2018-10-08,10.0,2018.0,Monday,705,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,1.0986122886681098,0,1,0,0,0,1,1
2018-10-09,10.0,2018.0,Tuesday,705,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,1
2018-10-10,10.0,2018.0,Wednesday,705,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,1
2018-10-11,10.0,2018.0,Thursday,705,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,1
2018-10-12,10.0,2018.0,Friday,705,7.0,0.0,1.0,0.0,1,0,2.0794415416798357,0.0,2.0794415416798357,0.0,0,0,1,0,0,1,1
2018-10-13,10.0,2018.0,Saturday,705,0.0,0.0,0.0,0.0,1,0,0.0,0.0,2.0794415416798357,0.0,0,0,1,0,1,0,1
2018-10-14,10.0,2018.0,Sunday,705,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,1
2018-10-15,10.0,2018.0,Monday,705,2.0,0.0,1.0,0.0,1,0,1.0986122886681098,0.0,1.0986122886681098,0.0,0,0,0,1,0,1,1
2018-10-16,10.0,2018.0,Tuesday,705,0.0,0.0,0.0,0.0,1,0,0.0,0.0,1.0986122886681098,0.0,0,0,0,1,1,1,1
2018-10-17,10.0,2018.0,Wednesday,705,1.0,0.0,1.0,0.0,1,0,0.6931471805599453,0.0,0.6931471805599453,0.0,0,0,0,1,0,1,1
2018-10-18,10.0,2018.0,Thursday,705,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.6931471805599453,0.0,0,0,0,1,1,1,1
2018-10-19,10.0,2018.0,Friday,705,1.0,0.0,1.0,0.0,1,0,0.6931471805599453,0.0,0.6931471805599453,0.0,0,0,0,1,0,1,1
2018-10-20,10.0,2018.0,Saturday,705,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.6931471805599453,0.0,0,0,0,1,1,1,1
2018-10-21,10.0,2018.0,Sunday,705,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,1
2018-10-22,10.0,2018.0,Monday,705,1.0,0.0,1.0,0.0,1,0,0.6931471805599453,0.0,0.6931471805599453,0.0,0,0,0,0,0,1,1
2018-10-23,10.0,2018.0,Tuesday,705,1.0,0.0,1.0,0.0,1,0,0.6931471805599453,0.0,1.0986122886681098,0.0,0,0,0,0,1,1,1
2018-10-24,10.0,2018.0,Wednesday,705,1.0,0.0,1.0,0.0,1,0,0.6931471805599453,0.0,1.0986122886681098,0.0,0,0,0,0,1,1,1
2018-10-25,10.0,2018.0,Thursday,705,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.6931471805599453,0.0,0,0,0,0,1,1,1
2018-10-26,10.0,2018.0,Friday,705,9.0,0.0,1.0,0.0,1,0,2.302585092994046,0.0,2.302585092994046,0.0,0,0,0,0,0,1,1
2018-10-27,10.0,2018.0,Saturday,705,0.0,0.0,0.0,0.0,1,0,0.0,0.0,2.302585092994046,0.0,0,0,0,0,1,1,1
2018-10-28,10.0,2018.0,Sunday,705,3.0,0.0,1.0,0.0,1,0,1.3862943611198906,0.0,1.3862943611198906,0.0,0,0,0,0,0,1,1
2018-10-29,10.0,2018.0,Monday,705,1.0,0.0,1.0,0.0,1,0,0.6931471805599453,0.0,1.6094379124341003,0.0,0,0,0,0,1,1,1
2018-10-30,10.0,2018.0,Tuesday,705,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.6931471805599453,0.0,0,0,0,0,1,1,1
2018-10-31,10.0,2018.0,Wednesday,705,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1
2018-11-01,11.0,2018.0,Thursday,706,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1
2018-11-02,11.0,2018.0,Friday,706,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1
2018-11-03,11.0,2018.0,Saturday,706,1.0,0.0,1.0,0.0,1,0,0.6931471805599453,0.0,0.6931471805599453,0.0,0,0,0,0,0,1,1
2018-11-04,11.0,2018.0,Sunday,706,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.6931471805599453,0.0,0,0,0,0,1,1,1
2018-11-05,11.0,2018.0,Monday,706,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1
2018-11-06,11.0,2018.0,Tuesday,706,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1
2018-11-07,11.0,2018.0,Wednesday,706,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1
2018-11-08,11.0,2018.0,Thursday,706,1.0,0.0,1.0,0.0,1,0,0.6931471805599453,0.0,0.6931471805599453,0.0,0,0,0,0,0,1,1
2018-11-09,11.0,2018.0,Friday,706,1.0,0.0,1.0,0.0,1,0,0.6931471805599453,0.0,1.0986122886681098,0.0,0,0,0,0,1,1,1
2018-11-10,11.0,2018.0,Saturday,706,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.6931471805599453,0.0,0,0,0,0,1,1,1
2018-11-11,11.0,2018.0,Sunday,706,7.0,0.0,1.0,0.0,1,0,2.0794415416798357,0.0,2.0794415416798357,0.0,0,0,0,0,0,1,1
2018-11-12,11.0,2018.0,Monday,706,4.0,1.0,1.0,1.0,1,1,1.6094379124341003,0.6931471805599453,2.4849066497880004,0.6931471805599453,0,0,0,0,1,1,1
2018-11-13,11.0,2018.0,Tuesday,706,3.0,0.0,1.0,0.0,1,1,1.3862943611198906,0.0,2.0794415416798357,0.6931471805599453,0,1,0,0,1,1,1
2018-11-14,11.0,2018.0,Wednesday,706,2.0,0.0,1.0,0.0,1,0,1.0986122886681098,0.0,1.791759469228055,0.0,0,0,1,0,1,1,1
2018-11-15,11.0,2018.0,Thursday,706,0.0,0.0,0.0,0.0,1,0,0.0,0.0,1.0986122886681098,0.0,0,0,1,0,1,1,1
2018-11-16,11.0,2018.0,Friday,706,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,1
2018-11-17,11.0,2018.0,Saturday,706,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,1
2018-11-18,11.0,2018.0,Sunday,706,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,1
2018-11-19,11.0,2018.0,Monday,706,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,1
2018-11-20,11.0,2018.0,Tuesday,706,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,1
2018-11-21,11.0,2018.0,Wednesday,706,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,1
2018-11-22,11.0,2018.0,Thursday,706,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1
2018-11-23,11.0,2018.0,Friday,706,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1
2018-11-24,11.0,2018.0,Saturday,706,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1
2018-11-25,11.0,2018.0,Sunday,706,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1
2018-11-26,11.0,2018.0,Monday,706,1.0,0.0,1.0,0.0,1,0,0.6931471805599453,0.0,0.6931471805599453,0.0,0,0,0,1,0,0,1
2018-11-27,11.0,2018.0,Tuesday,706,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.6931471805599453,0.0,0,0,0,0,1,0,1
2018-11-28,11.0,2018.0,Wednesday,706,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1
2018-11-29,11.0,2018.0,Thursday,706,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0
2018-11-30,11.0,2018.0,Friday,706,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0
2018-12-01,12.0,2018.0,Saturday,707,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0
2018-12-02,12.0,2018.0,Sunday,707,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0
2018-12-03,12.0,2018.0,Monday,707,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0
2018-12-04,12.0,2018.0,Tuesday,707,1.0,0.0,1.0,0.0,1,0,0.6931471805599453,0.0,0.6931471805599453,0.0,0,0,0,0,0,0,1
2018-12-05,12.0,2018.0,Wednesday,707,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.6931471805599453,0.0,0,0,0,0,1,0,1
2018-12-06,12.0,2018.0,Thursday,707,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1
2018-12-07,12.0,2018.0,Friday,707,1.0,0.0,1.0,0.0,1,0,0.6931471805599453,0.0,0.6931471805599453,0.0,0,0,0,0,0,1,1
2018-12-08,12.0,2018.0,Saturday,707,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.6931471805599453,0.0,0,0,0,0,1,1,1
2018-12-09,12.0,2018.0,Sunday,707,0.0,1.0,0.0,1.0,0,1,0.0,0.6931471805599453,0.0,0.6931471805599453,0,0,0,0,0,1,1
2018-12-10,12.0,2018.0,Monday,707,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.6931471805599453,0,1,0,0,0,1,1
2018-12-11,12.0,2018.0,Tuesday,707,1.0,0.0,1.0,0.0,1,0,0.6931471805599453,0.0,0.6931471805599453,0.0,0,0,1,0,0,1,0
2018-12-12,12.0,2018.0,Wednesday,707,1.0,0.0,1.0,0.0,1,0,0.6931471805599453,0.0,1.0986122886681098,0.0,0,0,1,0,1,1,1
2018-12-13,12.0,2018.0,Thursday,707,3.0,2.0,1.0,1.0,1,1,1.3862943611198906,1.0986122886681098,1.6094379124341003,1.0986122886681098,0,0,1,0,1,1,1
2018-12-14,12.0,2018.0,Friday,707,1.0,0.0,1.0,0.0,1,1,0.6931471805599453,0.0,1.6094379124341003,1.0986122886681098,0,1,1,0,1,1,1
2018-12-15,12.0,2018.0,Saturday,707,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.6931471805599453,0.0,0,0,1,0,1,1,1
2018-12-16,12.0,2018.0,Sunday,707,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,1
2018-12-17,12.0,2018.0,Monday,707,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,1,1,0,1,1
2018-12-18,12.0,2018.0,Tuesday,707,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,1,1,0,1,1
2018-12-19,12.0,2018.0,Wednesday,707,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,1,1,0,1,1
2018-12-20,12.0,2018.0,Thursday,707,1.0,0.0,1.0,0.0,1,0,0.6931471805599453,0.0,0.6931471805599453,0.0,0,0,1,1,0,1,1
2018-12-21,12.0,2018.0,Friday,707,4.0,0.0,1.0,0.0,1,0,1.6094379124341003,0.0,1.791759469228055,0.0,0,0,0,1,1,1,1
2018-12-22,12.0,2018.0,Saturday,707,0.0,0.0,0.0,0.0,1,0,0.0,0.0,1.6094379124341003,0.0,0,0,0,1,1,1,1
2018-12-23,12.0,2018.0,Sunday,707,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,1
2018-12-24,12.0,2018.0,Monday,707,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,1
2018-12-25,12.0,2018.0,Tuesday,707,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,1
2018-12-26,12.0,2018.0,Wednesday,707,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,1
2018-12-27,12.0,2018.0,Thursday,707,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,1
2018-12-28,12.0,2018.0,Friday,707,1.0,0.0,1.0,0.0,1,0,0.6931471805599453,0.0,0.6931471805599453,0.0,0,0,0,0,0,1,1
2018-12-29,12.0,2018.0,Saturday,707,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.6931471805599453,0.0,0,0,0,0,1,0,1
2018-12-30,12.0,2018.0,Sunday,707,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1
2018-12-31,12.0,2018.0,Monday,707,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1
2019-01-01,1.0,2019.0,Tuesday,708,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1
2019-01-02,1.0,2019.0,Wednesday,708,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1
2019-01-03,1.0,2019.0,Thursday,708,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1
2019-01-04,1.0,2019.0,Friday,708,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1
2019-01-05,1.0,2019.0,Saturday,708,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1
2019-01-06,1.0,2019.0,Sunday,708,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1
2019-01-07,1.0,2019.0,Monday,708,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1
2019-01-08,1.0,2019.0,Tuesday,708,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1
2019-01-09,1.0,2019.0,Wednesday,708,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1
2019-01-10,1.0,2019.0,Thursday,708,0.0,2.0,0.0,1.0,0,1,0.0,1.0986122886681098,0.0,1.0986122886681098,0,0,0,0,0,0,1
2019-01-11,1.0,2019.0,Friday,708,2.0,0.0,1.0,0.0,1,1,1.0986122886681098,0.0,1.0986122886681098,1.0986122886681098,0,1,0,0,0,0,1
2019-01-12,1.0,2019.0,Saturday,708,0.0,0.0,0.0,0.0,1,0,0.0,0.0,1.0986122886681098,0.0,0,0,1,0,1,0,0
2019-01-13,1.0,2019.0,Sunday,708,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0
2019-01-14,1.0,2019.0,Monday,708,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0
2019-01-15,1.0,2019.0,Tuesday,708,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0
2019-01-16,1.0,2019.0,Wednesday,708,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0
2019-01-17,1.0,2019.0,Thursday,708,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0
2019-01-18,1.0,2019.0,Friday,708,1.0,0.0,1.0,0.0,1,0,0.6931471805599453,0.0,0.6931471805599453,0.0,0,0,0,1,0,1,0
2019-01-19,1.0,2019.0,Saturday,708,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.6931471805599453,0.0,0,0,0,1,1,0,1
2019-01-20,1.0,2019.0,Sunday,708,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,1
2019-01-21,1.0,2019.0,Monday,708,1.0,0.0,1.0,0.0,1,0,0.6931471805599453,0.0,0.6931471805599453,0.0,0,0,0,1,0,1,1
2019-01-22,1.0,2019.0,Tuesday,708,1.0,0.0,1.0,0.0,1,0,0.6931471805599453,0.0,1.0986122886681098,0.0,0,0,0,1,1,1,1
2019-01-23,1.0,2019.0,Wednesday,708,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.6931471805599453,0.0,0,0,0,1,1,1,1
2019-01-24,1.0,2019.0,Thursday,708,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,1
2019-01-25,1.0,2019.0,Friday,708,2.0,0.0,1.0,0.0,1,0,1.0986122886681098,0.0,1.0986122886681098,0.0,0,0,0,0,0,1,1
2019-01-26,1.0,2019.0,Saturday,708,0.0,0.0,0.0,0.0,1,0,0.0,0.0,1.0986122886681098,0.0,0,0,0,0,1,1,1
2019-01-27,1.0,2019.0,Sunday,708,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1
2019-01-28,1.0,2019.0,Monday,708,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1
2019-01-29,1.0,2019.0,Tuesday,708,1.0,0.0,1.0,0.0,1,0,0.6931471805599453,0.0,0.6931471805599453,0.0,0,0,0,0,0,1,1
2019-01-30,1.0,2019.0,Wednesday,708,1.0,0.0,1.0,0.0,1,0,0.6931471805599453,0.0,1.0986122886681098,0.0,0,0,0,0,1,1,1
2019-01-31,1.0,2019.0,Thursday,708,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.6931471805599453,0.0,0,0,0,0,1,1,1
2019-02-01,2.0,2019.0,Friday,709,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1
2019-02-02,2.0,2019.0,Saturday,709,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1
2019-02-03,2.0,2019.0,Sunday,709,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1
2019-02-04,2.0,2019.0,Monday,709,1.0,0.0,1.0,0.0,1,0,0.6931471805599453,0.0,0.6931471805599453,0.0,0,0,0,0,0,1,1
2019-02-05,2.0,2019.0,Tuesday,709,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.6931471805599453,0.0,0,0,0,0,1,1,1
2019-02-06,2.0,2019.0,Wednesday,709,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1
2019-02-07,2.0,2019.0,Thursday,709,0.0,1.0,0.0,1.0,0,1,0.0,0.6931471805599453,0.0,0.6931471805599453,0,0,0,0,0,1,1
2019-02-08,2.0,2019.0,Friday,709,3.0,0.0,1.0,0.0,1,1,1.3862943611198906,0.0,1.3862943611198906,0.6931471805599453,0,1,0,0,0,1,1
2019-02-09,2.0,2019.0,Saturday,709,0.0,0.0,0.0,0.0,1,0,0.0,0.0,1.3862943611198906,0.0,0,0,1,0,1,1,1
2019-02-10,2.0,2019.0,Sunday,709,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,1
2019-02-11,2.0,2019.0,Monday,709,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,1
2019-02-12,2.0,2019.0,Tuesday,709,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,1
2019-02-13,2.0,2019.0,Wednesday,709,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,1
2019-02-14,2.0,2019.0,Thursday,709,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,1
2019-02-15,2.0,2019.0,Friday,709,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,1
2019-02-16,2.0,2019.0,Saturday,709,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1
2019-02-17,2.0,2019.0,Sunday,709,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1
2019-02-18,2.0,2019.0,Monday,709,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1
2019-02-19,2.0,2019.0,Tuesday,709,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1
2019-02-20,2.0,2019.0,Wednesday,709,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1
2019-02-21,2.0,2019.0,Thursday,709,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1
2019-02-22,2.0,2019.0,Friday,709,2.0,0.0,1.0,0.0,1,0,1.0986122886681098,0.0,1.0986122886681098,0.0,0,0,0,0,0,0,1
2019-02-23,2.0,2019.0,Saturday,709,0.0,0.0,0.0,0.0,1,0,0.0,0.0,1.0986122886681098,0.0,0,0,0,0,1,0,0
2019-02-24,2.0,2019.0,Sunday,709,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0
2019-02-25,2.0,2019.0,Monday,709,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0
2019-02-26,2.0,2019.0,Tuesday,709,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0
2019-02-27,2.0,2019.0,Wednesday,709,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0
2019-02-28,2.0,2019.0,Thursday,709,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0
2019-03-01,3.0,2019.0,Friday,710,1.0,0.0,1.0,0.0,1,0,0.6931471805599453,0.0,0.6931471805599453,0.0,0,0,0,0,0,1,0
2019-03-02,3.0,2019.0,Saturday,710,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.6931471805599453,0.0,0,0,0,0,1,0,1
2019-03-03,3.0,2019.0,Sunday,710,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1
2019-03-04,3.0,2019.0,Monday,710,2.0,0.0,1.0,0.0,1,0,1.0986122886681098,0.0,1.0986122886681098,0.0,0,0,0,0,0,1,1
2019-03-05,3.0,2019.0,Tuesday,710,0.0,0.0,0.0,0.0,1,0,0.0,0.0,1.0986122886681098,0.0,0,0,0,0,1,1,1
2019-03-06,3.0,2019.0,Wednesday,710,1.0,0.0,1.0,0.0,1,0,0.6931471805599453,0.0,0.6931471805599453,0.0,0,0,0,0,0,1,1
2019-03-07,3.0,2019.0,Thursday,710,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.6931471805599453,0.0,0,0,0,0,1,1,1
2019-03-08,3.0,2019.0,Friday,710,1.0,0.0,1.0,0.0,1,0,0.6931471805599453,0.0,0.6931471805599453,0.0,0,0,0,0,0,1,1
2019-03-09,3.0,2019.0,Saturday,710,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.6931471805599453,0.0,0,0,0,0,1,1,1
2019-03-10,3.0,2019.0,Sunday,710,1.0,0.0,1.0,0.0,1,0,0.6931471805599453,0.0,0.6931471805599453,0.0,0,0,0,0,0,1,1
2019-03-11,3.0,2019.0,Monday,710,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.6931471805599453,0.0,0,0,0,0,1,1,1
2019-03-12,3.0,2019.0,Tuesday,710,2.0,0.0,1.0,0.0,1,0,1.0986122886681098,0.0,1.0986122886681098,0.0,0,0,0,0,0,1,1
2019-03-13,3.0,2019.0,Wednesday,710,0.0,0.0,0.0,0.0,1,0,0.0,0.0,1.0986122886681098,0.0,0,0,0,0,1,1,1
2019-03-14,3.0,2019.0,Thursday,710,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1
2019-03-15,3.0,2019.0,Friday,710,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1
2019-03-16,3.0,2019.0,Saturday,710,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1
2019-03-17,3.0,2019.0,Sunday,710,0.0,2.0,0.0,1.0,0,1,0.0,1.0986122886681098,0.0,1.0986122886681098,0,0,0,0,0,1,1
2019-03-18,3.0,2019.0,Monday,710,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,1.0986122886681098,0,1,0,0,0,1,1
2019-03-19,3.0,2019.0,Tuesday,710,3.0,0.0,1.0,0.0,1,0,1.3862943611198906,0.0,1.3862943611198906,0.0,0,0,1,0,0,1,1
2019-03-20,3.0,2019.0,Wednesday,710,1.0,0.0,1.0,0.0,1,0,0.6931471805599453,0.0,1.6094379124341003,0.0,0,0,1,0,1,0,1
2019-03-21,3.0,2019.0,Thursday,710,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.6931471805599453,0.0,0,0,1,0,1,1,1
2019-03-22,3.0,2019.0,Friday,710,2.0,0.0,1.0,0.0,1,0,1.0986122886681098,0.0,1.0986122886681098,0.0,0,0,1,0,0,1,1
2019-03-23,3.0,2019.0,Saturday,710,1.0,0.0,1.0,0.0,1,0,0.6931471805599453,0.0,1.3862943611198906,0.0,0,0,1,0,1,1,1
2019-03-24,3.0,2019.0,Sunday,710,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.6931471805599453,0.0,0,0,1,0,1,1,1
2019-03-25,3.0,2019.0,Monday,710,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,1
2019-03-26,3.0,2019.0,Tuesday,710,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,1
2019-03-27,3.0,2019.0,Wednesday,710,1.0,0.0,1.0,0.0,1,0,0.6931471805599453,0.0,0.6931471805599453,0.0,0,0,0,1,0,1,1
2019-03-28,3.0,2019.0,Thursday,710,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.6931471805599453,0.0,0,0,0,1,1,1,1
2019-03-29,3.0,2019.0,Friday,710,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,1
2019-03-30,3.0,2019.0,Saturday,710,5.0,0.0,1.0,0.0,1,0,1.791759469228055,0.0,1.791759469228055,0.0,0,0,0,1,0,1,1
2019-03-31,3.0,2019.0,Sunday,710,0.0,0.0,0.0,0.0,1,0,0.0,0.0,1.791759469228055,0.0,0,0,0,1,1,1,1
2019-04-01,4.0,2019.0,Monday,711,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1
